Time_s,ECG_mV
0.0,-0.14322122383001407
0.010001666944490749,0.07719026234119634
0.020003333888981498,0.015024064543862027
0.030005000833472247,-0.014223640949267705
0.040006667777962995,-0.0008290454944583862
0.050008334722453744,0.03709475940099041
0.06001000166694449,0.05510645370091818
0.07001166861143523,-0.008944926872558778
0.08001333555592599,-0.05808173905065962
0.09001500250041675,0.01739150725015772
0.10001666944490749,0.06310665634147486
0.11001833638939823,-0.022716165899592897
0.12002000333388899,0.04083011665174879
0.13002167027837974,0.027067170024463967
0.14002333722287047,-0.038156139539450226
0.15002500416736123,0.028310823551166465
0.16002667111185198,0.014153679157084695
0.17002833805634274,0.0561925946547043
0.1800300050008335,0.023872881007253592
0.19003167194532422,-0.010250855748244924
0.20003333888981498,0.06310959776846432
0.21003500583430573,0.02662350045071438
0.22003667277879646,0.034625159056667194
0.23003833972328722,-0.04568712907809249
0.24004000666777797,0.013357541834954419
0.2500416736122687,-0.005881143354066899
0.2600433405567595,-0.01582560720001932
0.2700450075012502,0.014701929622682634
0.28004667444574094,0.043007331646701855
0.2900483413902317,0.09343755559037778
0.30005000833472245,0.04962535014562386
0.31005167527921323,0.06559475175636778
0.32005334222370396,0.13011490004899046
0.3300550091681947,0.048486681968235586
0.3400566761126855,0.0987305315666338
0.3500583430571762,-0.019641093154536736
0.360060010001667,0.023243405117015566
0.3700616769461577,0.0964307732322978
0.38006334389064844,0.12876364686390557
0.3900650108351392,-0.0027765474035999493
0.40006667777962995,0.08959734005487079
0.4100683447241207,0.09637709891446213
0.42007001166861146,-0.012194975121013904
0.4300716786131022,0.06995090304810937
0.4400733455575929,0.014480289790325916
0.4500750125020837,0.12705677821271544
0.46007667944657443,0.012870626926487917
0.4700783463910652,0.08146842543681908
0.48008001333555594,0.04397215667925479
0.49008168028004667,0.00727302861966668
0.5000833472245374,0.02797684821416406
0.5100850141690282,0.07825844850909841
0.520086681113519,0.12584538442047705
0.5300883480580096,0.13397047771208886
0.5400900150025004,0.06967623104068849
0.5500916819469912,0.1256082469443146
0.5600933488914819,0.015284145148716052
0.5700950158359727,0.08210906295882764
0.5800966827804634,0.14133658144919234
0.5900983497249542,0.10499160727165797
0.6001000166694449,0.15882206744917235
0.6101016836139357,0.11556146082219361
0.6201033505584265,0.030078699649175464
0.6301050175029171,0.1350730933180463
0.6401066844474079,0.1464048374752484
0.6501083513918987,0.13749014807631477
0.6601100183363894,0.1486019069912061
0.6701116852808802,0.02199933741271516
0.680113352225371,0.165364995315926
0.6901150191698616,0.15227717621883222
0.7001166861143524,0.13506067825943197
0.7101183530588432,0.11975162024394237
0.720120020003334,0.2077161116394352
0.7301216869478246,0.2177386794841733
0.7401233538923154,0.062018592692396776
0.7501250208368062,0.1569958227441744
0.7601266877812969,0.15129784944384816
0.7701283547257877,0.1883502132997229
0.7801300216702785,0.243144095947548
0.7901316886147691,0.14379106840205944
0.8001333555592599,0.22086415003464793
0.8101350225037507,0.18002979916214248
0.8201366894482414,0.1402845704564103
0.8301383563927321,-0.06459031754420475
0.8401400233372229,0.6771599469060431
0.8501416902817136,1.6242252910088375
0.8601433572262044,-0.31903183138351215
0.8701450241706952,0.09423932802492563
0.8801466911151858,0.05920767082235916
0.8901483580596766,0.08237294402071563
0.9001500250041674,0.020770288568711714
0.9101516919486582,0.2552611526886669
0.9201533588931489,0.12621553165365365
0.9301550258376396,0.18805066012149652
0.9401566927821304,0.14872104025718946
0.9501583597266211,0.20388083284445113
0.9601600266711119,0.1424905326661994
0.9701616936156027,0.14855860740066928
0.9801633605600933,0.1839615810538588
0.9901650275045841,0.11616722587756509
1.0001666944490748,0.06391803288534469
1.0101683613935657,0.1152370648815447
1.0201700283380564,0.17476186580074848
1.030171695282547,0.21183666942625862
1.040173362227038,0.19325315284946593
1.0501750291715286,0.19871071266879684
1.0601766961160193,0.053764552775473054
1.0701783630605102,0.14291647379862005
1.0801800300050008,0.209054308538834
1.0901816969494915,0.09487851325354979
1.1001833638939824,0.11745680026819968
1.110185030838473,0.2426626462670643
1.1201866977829638,0.07510305240205106
1.1301883647274547,0.22181477741386635
1.1401900316719453,0.18145318120568038
1.1501916986164362,0.14157634248471218
1.160193365560927,0.16512256255046137
1.1701950325054176,0.19608338974136624
1.1801966994499085,0.2626950304009759
1.1901983663943991,0.1992334204801644
